@relation weather

@attribute outlook {sunny, overcast, rainy}
@attribute temperature numeric
@attribute humidity numeric
@attribute windy {TRUE, FALSE}
@attribute play {yes, no}

@data
sunny,31,41,TRUE,no
rainy,48,69,TRUE,no
overcast,68,25,TRUE,yes
overcast,-4,18,TRUE,no
sunny,29,64,FALSE,yes
overcast,-4,19,FALSE,no
sunny,15,62,TRUE,no
rainy,52,47,FALSE,yes
overcast,25,42,FALSE,no
overcast,8,76,TRUE,no
rainy,34,73,TRUE,yes
overcast,37,72,TRUE,yes
overcast,46,55,FALSE,no
sunny,31,34,FALSE,no
overcast,41,66,TRUE,yes
rainy,1,56,TRUE,no
rainy,69,61,TRUE,no
overcast,38,20,FALSE,no
overcast,5,63,FALSE,no
sunny,46,38,TRUE,yes
overcast,34,74,TRUE,yes
overcast,30,15,FALSE,yes
sunny,67,24,FALSE,no
overcast,32,70,FALSE,no
overcast,35,71,FALSE,yes
rainy,57,23,TRUE,no
rainy,17,31,TRUE,yes
sunny,58,50,TRUE,yes
overcast,35,68,TRUE,yes
sunny,20,80,FALSE,no
sunny,28,20,FALSE,no
overcast,56,68,TRUE,yes
sunny,76,48,FALSE,yes
overcast,1,14,FALSE,no
rainy,43,76,FALSE,no
sunny,56,51,FALSE,no
rainy,40,69,TRUE,yes
rainy,16,36,TRUE,yes
sunny,56,38,FALSE,yes
overcast,48,47,TRUE,yes
rainy,-5,73,FALSE,yes
overcast,22,36,TRUE,yes
sunny,58,30,TRUE,yes
overcast,16,68,FALSE,no
overcast,46,73,TRUE,yes
rainy,77,66,TRUE,yes
overcast,8,70,TRUE,no
overcast,13,26,TRUE,no
overcast,9,63,FALSE,no
rainy,24,66,TRUE,yes
sunny,27,34,FALSE,no
sunny,8,21,FALSE,no
overcast,47,33,FALSE,no
rainy,30,61,TRUE,yes
sunny,66,16,TRUE,yes
rainy,35,59,FALSE,no
rainy,8,52,FALSE,no
overcast,79,60,FALSE,yes
sunny,12,27,TRUE,yes
overcast,-3,18,TRUE,no
rainy,43,16,FALSE,no
overcast,35,21,FALSE,yes
overcast,76,17,FALSE,no
sunny,15,55,TRUE,yes
rainy,66,51,FALSE,no
rainy,35,56,FALSE,no
rainy,-4,42,FALSE,no
overcast,80,36,FALSE,no
rainy,42,77,TRUE,no
overcast,46,20,TRUE,yes
overcast,67,72,FALSE,yes
sunny,9,19,TRUE,no
sunny,16,75,TRUE,no
rainy,33,52,TRUE,no
rainy,36,33,TRUE,yes
rainy,-3,40,FALSE,yes
sunny,4,79,TRUE,yes
rainy,80,66,FALSE,no
sunny,36,21,FALSE,no
rainy,45,68,TRUE,no
sunny,70,70,TRUE,yes
overcast,49,78,FALSE,yes
sunny,41,33,FALSE,no
overcast,48,79,TRUE,yes
sunny,73,39,TRUE,no
sunny,3,57,TRUE,yes
sunny,52,75,FALSE,yes
rainy,67,11,TRUE,yes
sunny,78,26,TRUE,yes
sunny,0,33,TRUE,yes
overcast,9,77,TRUE,no
sunny,51,26,TRUE,yes
sunny,2,30,FALSE,yes
sunny,-4,58,TRUE,no
rainy,56,22,TRUE,yes
sunny,8,49,TRUE,no
overcast,7,69,TRUE,no
sunny,49,29,TRUE,no
overcast,77,75,FALSE,no
overcast,51,36,TRUE,no
overcast,-5,72,FALSE,no
overcast,2,73,FALSE,yes
overcast,17,11,FALSE,yes
overcast,45,37,TRUE,no
sunny,55,53,FALSE,yes
rainy,76,21,FALSE,yes
overcast,-1,13,FALSE,no
sunny,21,55,TRUE,yes
rainy,2,40,TRUE,no
overcast,77,65,TRUE,no
overcast,32,25,TRUE,no
overcast,63,63,FALSE,yes
rainy,-1,13,TRUE,yes
rainy,26,25,TRUE,yes
rainy,77,57,TRUE,no
rainy,21,34,TRUE,yes
overcast,35,20,FALSE,no
sunny,68,18,FALSE,yes
rainy,25,78,FALSE,no
overcast,10,44,TRUE,yes
sunny,31,71,FALSE,yes
sunny,36,28,FALSE,yes
rainy,53,40,TRUE,no
rainy,22,46,FALSE,yes
overcast,47,23,TRUE,no
rainy,57,48,FALSE,no
rainy,-3,53,FALSE,yes
rainy,23,23,FALSE,no
overcast,4,75,TRUE,no
overcast,37,80,FALSE,yes
sunny,-3,26,FALSE,yes
overcast,48,80,FALSE,yes
rainy,30,30,FALSE,no
sunny,7,28,TRUE,yes
sunny,40,76,FALSE,no
overcast,48,40,FALSE,no
rainy,34,10,TRUE,yes
sunny,13,27,TRUE,yes
sunny,8,75,FALSE,no
rainy,5,49,TRUE,yes
sunny,47,45,FALSE,no
overcast,40,37,FALSE,no
overcast,58,66,TRUE,yes
overcast,10,58,FALSE,no
overcast,32,34,FALSE,no
rainy,36,11,FALSE,yes
sunny,71,78,FALSE,yes
overcast,53,10,TRUE,no
sunny,14,38,TRUE,no
sunny,-4,14,FALSE,yes
overcast,66,13,FALSE,yes
rainy,37,63,TRUE,yes
overcast,79,66,FALSE,yes
rainy,58,43,TRUE,yes
overcast,8,52,TRUE,no
overcast,53,21,TRUE,no
overcast,34,65,FALSE,yes
rainy,37,58,FALSE,yes
rainy,78,71,TRUE,yes
rainy,75,43,FALSE,no
overcast,19,56,TRUE,yes
sunny,66,77,TRUE,yes
overcast,-2,59,FALSE,no
sunny,14,30,TRUE,no
overcast,11,64,TRUE,no
overcast,-1,13,FALSE,yes
sunny,12,35,FALSE,no
sunny,42,51,FALSE,no
rainy,80,13,FALSE,no
sunny,75,11,TRUE,yes
rainy,78,40,FALSE,yes
sunny,17,30,TRUE,yes
rainy,26,65,TRUE,yes
sunny,25,25,TRUE,yes
rainy,31,68,TRUE,no
overcast,23,55,FALSE,no
rainy,2,69,FALSE,no
overcast,54,73,FALSE,no
overcast,1,39,TRUE,yes
rainy,8,49,TRUE,no
rainy,70,39,FALSE,no
rainy,72,27,FALSE,yes
overcast,34,53,TRUE,yes
overcast,4,40,TRUE,no
rainy,22,54,FALSE,no
rainy,78,64,FALSE,yes
sunny,55,28,TRUE,no
sunny,43,21,FALSE,yes
sunny,49,50,FALSE,no
sunny,36,27,FALSE,yes
overcast,53,11,FALSE,no
rainy,52,12,FALSE,yes
sunny,53,72,FALSE,no
overcast,19,22,FALSE,no
rainy,72,65,FALSE,yes
sunny,67,57,TRUE,no
overcast,24,41,TRUE,yes
sunny,77,46,FALSE,yes
sunny,54,36,TRUE,no
overcast,65,69,FALSE,yes
overcast,47,61,TRUE,no
sunny,21,60,FALSE,no
sunny,46,40,TRUE,no
rainy,19,20,TRUE,yes
overcast,49,74,FALSE,no
rainy,0,47,TRUE,yes
rainy,68,78,FALSE,yes
sunny,21,73,FALSE,no
overcast,75,60,TRUE,yes
overcast,15,29,TRUE,no
sunny,80,23,TRUE,yes
rainy,48,43,TRUE,yes
sunny,1,33,TRUE,yes
sunny,55,49,TRUE,no
overcast,20,28,TRUE,no
rainy,16,36,TRUE,yes
sunny,42,28,FALSE,yes
sunny,62,56,TRUE,yes
rainy,63,75,TRUE,no
rainy,48,21,TRUE,no
rainy,18,19,FALSE,yes
sunny,19,64,FALSE,yes
overcast,78,48,FALSE,yes
rainy,2,64,FALSE,yes
overcast,31,10,FALSE,yes
rainy,23,38,FALSE,yes
rainy,27,41,TRUE,yes
sunny,4,25,FALSE,yes
overcast,33,34,TRUE,no
rainy,30,77,TRUE,yes
sunny,74,70,FALSE,no
overcast,71,54,TRUE,no
overcast,56,75,FALSE,yes
overcast,29,48,FALSE,no
overcast,30,13,TRUE,yes
sunny,68,74,FALSE,yes
overcast,59,62,TRUE,no
overcast,38,71,FALSE,no
overcast,46,48,TRUE,yes
rainy,61,68,TRUE,yes
rainy,20,41,FALSE,yes
rainy,18,78,TRUE,yes
rainy,27,50,FALSE,no
rainy,4,34,FALSE,yes
overcast,76,19,TRUE,no
overcast,69,56,FALSE,yes
sunny,25,79,TRUE,yes
sunny,-1,76,FALSE,yes
rainy,-2,11,FALSE,yes
overcast,69,17,FALSE,no
sunny,67,46,TRUE,yes
sunny,60,17,FALSE,yes
overcast,48,14,TRUE,no
rainy,15,48,TRUE,yes
sunny,60,64,FALSE,no
sunny,-1,79,FALSE,no
overcast,75,44,TRUE,no
overcast,33,50,TRUE,no
overcast,77,73,TRUE,yes
overcast,69,15,TRUE,no
sunny,11,54,FALSE,yes
overcast,52,39,TRUE,yes
rainy,66,29,TRUE,yes
sunny,-1,68,FALSE,yes
rainy,24,20,TRUE,no
overcast,55,36,TRUE,yes
rainy,10,16,FALSE,yes
sunny,61,70,TRUE,no
rainy,42,60,FALSE,no
sunny,52,42,TRUE,no
sunny,67,27,FALSE,no
rainy,35,20,TRUE,yes
rainy,38,32,TRUE,no
rainy,11,32,TRUE,no
overcast,6,67,FALSE,yes
sunny,-3,45,TRUE,yes
rainy,64,40,FALSE,no
sunny,28,11,TRUE,no
overcast,62,13,TRUE,yes
rainy,57,65,FALSE,yes
overcast,-2,69,TRUE,no
sunny,4,53,TRUE,yes
rainy,39,62,FALSE,yes
rainy,34,34,TRUE,yes
rainy,30,37,TRUE,yes
rainy,-5,72,FALSE,yes
sunny,13,70,FALSE,no
sunny,8,60,FALSE,no
rainy,19,62,FALSE,yes
sunny,12,73,TRUE,yes
overcast,45,42,TRUE,yes
rainy,70,52,FALSE,yes
rainy,64,21,FALSE,yes
overcast,4,64,FALSE,no
rainy,25,36,TRUE,no
sunny,59,66,FALSE,no
rainy,57,51,FALSE,no
overcast,71,32,FALSE,no
sunny,70,27,TRUE,yes
overcast,63,11,FALSE,yes
sunny,36,42,TRUE,yes
rainy,57,26,FALSE,no
sunny,35,68,FALSE,no
overcast,61,53,TRUE,yes
sunny,47,16,FALSE,no
overcast,80,19,FALSE,no
rainy,36,10,FALSE,no
sunny,68,46,FALSE,yes
sunny,36,19,TRUE,yes
sunny,64,50,TRUE,no
overcast,80,66,TRUE,no
rainy,69,23,FALSE,no
overcast,29,48,FALSE,no
sunny,10,68,TRUE,no
rainy,31,40,TRUE,yes
sunny,53,26,FALSE,yes
sunny,-3,39,TRUE,no
rainy,44,13,TRUE,yes
overcast,80,77,FALSE,no
overcast,76,78,FALSE,no
sunny,4,78,FALSE,yes
rainy,64,19,TRUE,no
overcast,39,64,TRUE,no
overcast,65,33,FALSE,no
rainy,-5,73,TRUE,yes
overcast,26,65,TRUE,yes
rainy,22,74,FALSE,yes
rainy,74,42,TRUE,no
overcast,77,29,TRUE,no
overcast,10,10,FALSE,yes
overcast,13,30,FALSE,yes
rainy,16,70,TRUE,yes
rainy,26,52,TRUE,yes
rainy,49,44,FALSE,yes
overcast,28,10,FALSE,no
overcast,77,76,TRUE,yes
rainy,67,10,TRUE,yes
sunny,4,53,TRUE,yes
overcast,59,62,FALSE,yes
overcast,36,41,FALSE,no
rainy,16,48,FALSE,yes
overcast,78,80,TRUE,no
overcast,38,78,FALSE,yes
sunny,74,54,FALSE,yes
rainy,66,71,TRUE,yes
overcast,48,35,FALSE,no
overcast,75,78,FALSE,no
sunny,1,12,TRUE,no
sunny,7,45,TRUE,no
rainy,38,25,TRUE,yes
overcast,33,43,FALSE,no
overcast,70,31,FALSE,yes
overcast,25,20,TRUE,yes
overcast,24,12,FALSE,no
rainy,68,15,TRUE,no
overcast,35,76,FALSE,yes
rainy,8,77,FALSE,yes
sunny,-1,38,FALSE,no
overcast,-1,65,TRUE,yes
rainy,1,63,TRUE,no
rainy,24,78,FALSE,no
rainy,15,41,TRUE,no
overcast,74,28,FALSE,yes
overcast,72,32,FALSE,no
rainy,51,75,TRUE,yes
rainy,44,32,FALSE,no
overcast,29,66,TRUE,yes
rainy,25,78,TRUE,no
rainy,33,49,TRUE,yes
overcast,71,37,TRUE,no
sunny,42,37,TRUE,yes
overcast,11,19,TRUE,yes
sunny,5,49,TRUE,yes
sunny,33,77,TRUE,yes
sunny,7,24,FALSE,yes
rainy,75,25,FALSE,no
rainy,46,24,FALSE,yes
sunny,60,68,FALSE,no
sunny,57,53,FALSE,no
rainy,-3,69,TRUE,yes
rainy,71,57,TRUE,no
overcast,68,31,TRUE,yes
rainy,43,68,TRUE,yes
sunny,59,14,TRUE,no
sunny,-5,60,FALSE,no
overcast,55,48,TRUE,yes
sunny,18,12,TRUE,yes
overcast,41,41,FALSE,yes
sunny,73,74,TRUE,yes
overcast,3,49,FALSE,no
overcast,58,22,FALSE,yes
sunny,9,75,TRUE,yes
overcast,51,72,FALSE,yes
rainy,3,42,FALSE,yes
rainy,60,79,FALSE,no
rainy,-4,27,TRUE,yes
rainy,-3,42,FALSE,yes
sunny,35,17,FALSE,no
rainy,40,80,FALSE,yes
rainy,64,56,FALSE,no
rainy,23,67,TRUE,yes
rainy,49,78,TRUE,no
rainy,3,12,FALSE,no
overcast,37,42,FALSE,yes
overcast,61,62,FALSE,yes
sunny,-3,23,FALSE,no
overcast,14,26,FALSE,yes
overcast,46,21,FALSE,no
rainy,79,50,FALSE,no
sunny,78,11,TRUE,yes
rainy,32,32,FALSE,no
overcast,26,74,TRUE,no
sunny,53,32,TRUE,yes
sunny,49,72,FALSE,no
overcast,74,54,FALSE,yes
rainy,31,76,FALSE,yes
overcast,43,48,FALSE,no
rainy,6,12,FALSE,no
rainy,2,17,TRUE,no
overcast,12,22,TRUE,no
overcast,18,21,FALSE,yes
overcast,1,18,TRUE,no
rainy,-5,58,FALSE,yes
rainy,76,57,TRUE,no
rainy,52,34,TRUE,yes
sunny,30,75,FALSE,no
rainy,11,33,TRUE,yes
rainy,10,37,FALSE,no
overcast,49,50,FALSE,no
rainy,8,24,FALSE,yes
rainy,77,46,TRUE,yes
sunny,73,74,FALSE,no
sunny,9,27,FALSE,yes
rainy,50,24,FALSE,yes
overcast,11,52,TRUE,no
sunny,66,65,TRUE,yes
sunny,58,61,TRUE,no
sunny,-2,66,FALSE,no
rainy,75,38,FALSE,yes
overcast,8,70,TRUE,yes
overcast,47,68,TRUE,yes
sunny,15,61,FALSE,yes
sunny,55,25,TRUE,yes
sunny,-4,16,FALSE,no
sunny,48,78,FALSE,no
overcast,73,70,TRUE,yes
rainy,5,80,TRUE,no
rainy,38,22,TRUE,no
sunny,13,56,TRUE,no
rainy,66,56,TRUE,yes
rainy,4,33,FALSE,yes
overcast,13,63,FALSE,yes
overcast,25,14,FALSE,yes
sunny,62,55,TRUE,yes
overcast,75,62,TRUE,yes
rainy,75,53,TRUE,yes
rainy,60,59,TRUE,yes
sunny,4,70,FALSE,no
overcast,15,15,TRUE,no
sunny,3,28,FALSE,no
overcast,47,29,FALSE,no
rainy,66,61,FALSE,yes
sunny,45,15,TRUE,yes
rainy,65,19,TRUE,yes
sunny,43,19,FALSE,no
rainy,-1,30,FALSE,no
overcast,1,34,TRUE,yes
rainy,75,41,FALSE,no
overcast,52,41,TRUE,no
sunny,41,36,FALSE,yes
overcast,17,79,TRUE,yes
overcast,21,10,FALSE,no
rainy,73,56,TRUE,no
overcast,5,43,TRUE,no
sunny,18,73,TRUE,no
sunny,3,37,TRUE,yes
overcast,17,74,FALSE,yes
sunny,3,30,FALSE,no
rainy,53,21,TRUE,no
rainy,76,68,TRUE,yes
rainy,30,64,FALSE,yes
rainy,72,20,TRUE,yes
rainy,61,44,FALSE,yes
rainy,35,50,FALSE,no
rainy,27,62,TRUE,yes
overcast,53,51,FALSE,yes
rainy,58,33,FALSE,no
rainy,12,31,TRUE,yes
sunny,72,55,TRUE,yes
overcast,33,13,TRUE,no
rainy,12,12,TRUE,no
overcast,68,47,TRUE,no
sunny,65,46,FALSE,no
sunny,50,12,TRUE,no
sunny,23,16,TRUE,no
rainy,46,23,TRUE,no
sunny,51,56,FALSE,no
rainy,80,47,FALSE,no
rainy,29,54,TRUE,yes
rainy,44,43,FALSE,yes
rainy,12,28,TRUE,no
rainy,10,10,TRUE,yes
rainy,16,22,TRUE,no
sunny,42,41,FALSE,no
sunny,12,17,TRUE,yes
sunny,43,44,TRUE,yes
overcast,51,22,TRUE,yes
rainy,79,47,FALSE,yes
rainy,30,80,FALSE,no
rainy,15,26,TRUE,yes
sunny,80,65,TRUE,no
overcast,48,73,TRUE,no
overcast,24,75,TRUE,yes
rainy,51,21,TRUE,no
overcast,16,46,TRUE,no
overcast,30,15,FALSE,yes
overcast,3,44,FALSE,yes
sunny,-5,65,FALSE,no
overcast,18,45,TRUE,yes
overcast,19,65,TRUE,yes
sunny,1,57,FALSE,yes
rainy,13,25,FALSE,no
overcast,23,58,FALSE,no
overcast,9,46,FALSE,no
overcast,32,61,TRUE,yes
overcast,39,12,TRUE,yes
sunny,77,69,TRUE,no
overcast,18,18,FALSE,yes
rainy,30,69,TRUE,yes
sunny,27,47,TRUE,yes
overcast,68,27,TRUE,no
overcast,43,13,FALSE,yes
overcast,44,77,FALSE,no
overcast,4,26,FALSE,yes
sunny,52,55,TRUE,no
overcast,23,13,TRUE,no
sunny,34,48,FALSE,no
rainy,-4,78,FALSE,yes
